	Date	user_id	comments
846	July 9, 2019 9:15PM	stickguy	T, shouldn't your wife be test driving this, since it will end up being her daily driver to the speedline?
847	July 9, 2019 9:35PM	kyfdx	No extra charge for the marriage counseling...
848	July 9, 2019 10:16PM	tjc78	"I think I’m gonna roll the dice and wait until at least after I make the Aug payment.

Called HF definitely only 3 payments left and due back within 10 days of Nov 7th

@stickguy
She wants zero to do with it. All we agreed upon was the budget. I told her she is getting the Enclave back as soon as the Hyundai is replaced and she said that’s fine.

Come Sept I’ll only be taking one kid to school two days a week. I won’t need the truckster"
849	July 9, 2019 10:31PM	andres3	"Just so you know I'm not nuts, I believe Carmax quality control personel must be completely color blind, oh nevermind, it won't let me attach photos.

What a shame because I forgot how effortlessly great the Audi S4 drives! Love the car, but $31K for a shoddy front and rear end car is not right, even if under 28K miles."
850	July 9, 2019 10:42PM	benjaminh	A friend took me in a ride in his brand new custom-ordered Porsche 911 yesterday. Wow. Great car. Accelerates like the Millennium Falcon going into hyperspace.
851	July 9, 2019 10:48PM	corvette	My Zen game was apparently on one afternoon, and some guy who was talking to me on a cold call said he really appreciated my patience and advice, and by the way, did I do short-term loans or marriage counseling?
852	July 9, 2019 11:14PM	qbrozen	Where are you located? There is a broker in the NE with a $55k Inscription loaner for $349+tax and $2500 DAS. And a NEW $51k R design for $369+tax and $2500 DAS.
853	July 9, 2019 11:50PM	tjc78	"I’m in South Jersey right near @stickguy

Those look tempting too!

Trying to get a test drive in this week to at least know if I like it as much as the S90"
854	July 9, 2019 11:54PM	stickguy	I think it is very much going to be an S90 with a shorter back seat and trunk.
855	July 10, 2019 12:09AM	qbrozen	$7k incentives, 62% RV for 24/12, and .00145 MF. Good god that could be a cheap lease! Not really sure I would jump from my 330 to this outgoing 430. Think I gotta hold out for an X2 35i or a 2019+ 330 or 2020 430 (I’m assuming that is the one getting the 2019 330 upgrades). But, then again, if I could cut $100/mo, why not? I’d have to swap mine, which probably wouldn’t be a problem.
856	July 10, 2019 12:29AM	pensfan83	For as much as I love the Acura I could probably be just as happy in one of these 3 series deals with a payment that's $100 to $125 cheaper.
857	July 10, 2019 12:40AM	stickguy	same here Pens.
858	July 10, 2019 1:04AM	tjc78	Without loyalty those BMW leases aren’t quite as attractive, especially on the 24 month terms.
859	July 10, 2019 1:10AM	Michaell	Exactly
860	July 10, 2019 1:34AM	stickguy	"At this point, pretty sure the next car will be a buy. so if it is a nicer CUV but not an RDX, most likely will be a loaner. Even then the price can be pretty steep. Would have to compare to a 1 year older CPO. from what I saw in the past, sometimes the loaners (without extra warranty coverage) can be cheaper even if current MY.

also possible it gets leased if I can make the #s work better, but by that point, should not be any cash flow reason to do a lease to buy. Only if incentives drive it that way.

wife should be excited for the next round of test drives, since whatever we get is intended to be her DD for the next 10 years. which depressingly enough, if we can make it last that long (the current RDX should) it could end up carrying us into retirement, and our 70s!"
861	July 10, 2019 1:39AM	28firefighter	Only $6500 incentives here for 430 GC with loyalty. $7500 for 440 GC.
862	July 10, 2019 3:00AM	andres3	"So Carmax says the color mismatch is due to plastic vs. metal and that it met their ""standards""

Still, pretty smooth process making the ""free"" return, but they do take a while to help you, so plan on half an hour, at least, and they want a full tank in the car (that wasted 15 minutes extra)."
863	July 10, 2019 3:40AM	stickguy	so keep following it. at intervals they will drop the price if it doesn't sell. Eventually maybe even enough for you to get your bumpers sprayed!
864	July 10, 2019 3:44AM	andres3	"Yeah, I don't think it'll sell to someone that isn't blind or at least color blind, not at the current price.

I think the Richmond, CA S4 with slightly more miles and the dirty carfax is the better way to go though. Save the money up front, and probably get a better ""restoration"" than the clean Carfax car. I'm not planning on selling anytime soon once I find the right S4, though maybe I'm in the wrong forum to mention that.

It's a damn great car."
865	July 10, 2019 11:58AM	nyccarguy	"You should really watch what you say around here. Saying things like: ""I'm not planning on selling anytime soon"" give people anxiety around here. I've taken the liberty to correct your post

In all seriousness, IF the ""Richmond, CA S4"" is the one you want, then I would pay to have the PPI done at an Audi specialist. Like many of us, you are very picky about your vehicle (as should be, these things ain't cheap). This is turning into one of those ""buy a beach house"" shows on HGTV. Cue the off screen announcer voice:

S4 #1 comes in his desired color with a clean carfax, but has had some questionable paint work and is at the top of his budget.

S4 #2..."
866	July 10, 2019 12:45PM	tjc78	"The way to do it with BMW is to grab a transfer (that was leased well with loyalty or large CCR) and then you'll have loyalty for the next one.

That $2000 hit on the 24 month lease is just too much"
867	July 10, 2019 1:57PM	28firefighter	Absolutely correct. Or find a BMW to lease where loyalty is less of a hit.
868	July 10, 2019 2:07PM	nyccarguy	Or try to find a dealer that will take an extra $2K off so they can punch a sale
869	July 10, 2019 2:19PM	pensfan83	"I was thinking of that last night too and my curiosity was piqued so I browsed swaplease. We are seriously spoiled by the LH deals because my goodness there is nothing I would take even on a short term lease to get loyalty (330xi for $670/month with 650 miles for 15 months, lol).

I then went on some of the spreadsheets listed and as @28firefighter noted the impact can vary so maybe an aggressive dealer will close the gap with more discount."
870	July 10, 2019 2:28PM	28firefighter	What you have going for you, @pensfan83, is that you live close to the Ohio broker and dealers who are willing to dance a little. The dealers up my way seem to have stopped.
871	July 10, 2019 4:21PM	pensfan83	"100% agree. He had some damn good 340xi deals earlier in the year.

There aren't many (any?) deals in Pittsburgh to begin with, too captive a market so unless I re-up with Acura I've resigned myself to going outside the market for a deal."
872	July 10, 2019 5:15PM	xwesx	"Well, the nice thing about that is Pittsburgh isn't far from a very, very large chunk of the country! Seems like a short road trip is just the ticket. Try living in Alaska if you want to see a true ""captive market"" in action!"
873	July 10, 2019 5:56PM	jmonroe1	"Now you know why three out of the last four cars I bought have been out of the Burgh. Two in Ohio and one in Virginia.

jmonroe"
874	July 10, 2019 7:33PM	pensfan83	Touche
875	July 10, 2019 7:35PM	28firefighter	I'm starting to realize that going out of state to save thousands is probably worthwhile. Unless you're buying a Subaru (and to a lesser extent Honda and Toyota), the market here just is not super competitive. Even the few dealers I've done hacks with in the past are throwing in the towel because they simply don't have to take that big of a haircut to move metal.
876	July 10, 2019 8:03PM	pensfan83	Yep. The only reason I didn't go beyond state borders the past 2 times is because I hit the trifecta on the Audi (right place, right time, right unit) and no one out of state undercut my Acura dealer by more than a few bucks/month so no point in travelling to save $100 over 3 years.
877	July 10, 2019 9:55PM	stickguy	"here is one i like. Pretty good discount for a 2019. I guess the miles are a little steep. But not that many more than a service loaner. Equipped with everything I want, and nice colors.

https://www.eimports4less.com/details-2019-bmw-4_series-certified_430i_xdrive_gran_coupe_sport_line_awd_heads_up_nav_cam-used-wba4j3c55kbl06770.html"
878	July 11, 2019 1:18AM	qbrozen	BUT, I could get a similar service loaner with 4k miles for $33k-$34k. Loyalty needed.
879	July 11, 2019 1:39AM	stickguy	"I am only loyal to my dog. BMW doesn't care about him!

if that car was sitting on the lot as an ex-loaner, with say 6,100 miles (so not lease-able), what would an ""outsider"" like me be realistically be able to offer to have them not let me leave without it?"
880	July 11, 2019 1:50AM	xwesx	Is it just me, or is the color on the rear bumper off? It just looks a little darker than the rest of the car.
881	July 11, 2019 1:50AM	andres3	So perhaps the S4's not working out is life's ways of saying perhaps it wasn't meant to be, and that I really should find an S6.
882	July 11, 2019 2:57AM	marcogallo1986	@ entrées three or four but other S4 if you like it like others mentioned above to a private party inspection and then go from there yes whiskey sitting around here he’s gonna keep something long-term and not sell it ha ha Ha agree with New York car guy and others in here.
883	July 11, 2019 3:03AM	marcogallo1986	One of my cousin today with a store out of the new car brands near me, when in the Ford section and guess what they have like five new 2020 explores, got to sit in an ST trim basic XLT which I would be happy with was read my favorite color and they have the green spruce cream forget which room it was next to the red one yesterday was white. Is it a great job of the captains chairs they had an old one because I saw a bunch of them left parked next to the new one actually see it in person where the clothes in my face I like the new one better you can only tell the difference from The front end, and it looks higher up to me and the old one, and the gas tank is on the driver side now for the first time in Ford explore history, and not the passenger side anymore, but I discovered that at the auto show wants to go when I saw them there or you were able to go up close and personal with them. No keys in them so couldn’t start him I wish they had keys. Nothing is listed online locally I guess they just didn’t list them yet they must’ve arrived last week or something. Or maybe they just want to clear up one of the 2019‘s before they get listed, the search nationwide nothing was listed online just yet but they’re clearly on there Dealer lot now when I saw today.
884	July 11, 2019 3:05AM	marcogallo1986	And start doing part-time work for a financial cross broker, my trainer works with them that’s his main job it’s like you start your own business and bring in referrals I could do it I have nothing to lose no job right now and they train you for free why not could be something big or if not at least I tried right. So American three times already went to a big meeting last night with they have an open house once or twice a week and meet with someone again tomorrow everyone I met is really nice so it’s a big thing that I like. They help people with planning for the financial future and I’ve been screwed by the stock market absentee g
885	July 11, 2019 3:07AM	marcogallo1986	I know it all sounds far-fetched the above but I will skeptical but I’m different than most open minded can’t hurt. There’s no cold calling you deal with people you know and family in spreads by word-of-mouth like that. And already got my uncle willing to help me and a few friends so why not. Will benefit them too.
886	July 11, 2019 11:46AM	qbrozen	I don’t know what purchase incentives are. But figure, for you today only, 18% discount before incentives.
887	July 11, 2019 12:18PM	stickguy	"so $43,000. I have no clue what the purchase incentives without loyalty are. And based on the listed prices (I know, they are just ""asking"") and talking to sales people there, the dealer is not very interested in offering that large a discount, without it already including incentives. Unless I walk in with you, in which case, they probably call security."
888	July 11, 2019 10:10PM	qbrozen	"Need some help. Is there such a thing as a new Grand Wagoneer coming soon?

This has been driving me nuts. Last night, driving home at dusk, we approached an SUV on the highway. I kept thinking to myself “that thing is BIG.” We got up to the back of it and it was clearly a Jeep product. I wasn’t really thinking too much about it right then, but I kept staring at it, not really understanding what I was looking at. It was like a grand cherokee, but bigger and squarer. Reminded me of a Dodge Nitro in shape. It moved over and as I was passing, I could see on a chrome strip between the taillights, where a Grand Cherokee reads JEEP, it said Grand ....something. I couldn’t see it clearly on the shiny fake chrome in the fading sun."
889	July 11, 2019 10:15PM	stickguy	"sounds like a Commander? Biggest Jeep SUV I can recall. They are tall and boxy.




https://www.kbb.com/jeep/commander/2010/?bodystyle=suv&intent=buy-used&mileage=110035"
890	July 11, 2019 10:22PM	marcogallo1986	@qb I know there is a grand Wagoneer coming out, was it possibly a prototype I don’t think it’s coming out till next year. I could’ve been a commander like mentioned above.
891	July 11, 2019 10:24PM	marcogallo1986	Sister-in-law send me pictures and information on an empty ex 2016 with 30,000 miles but they went to test drive last night, she tends to trade in a used car every two years not even three years. Think she got the Pathfinder in 2017. So having issues on what they’re going to give her on the trade for the Pathfinder. She still hasn’t told me what that was what they offered her just yet. It’s a silver color forget the interior color. Have no clue how to post stuff on here. I told her is the one in only Carmax in New York in Albany That I read about couple of years back if you were opening, bring it there and see what they’ll give her for it’s more than the Acura dealer she went to is willing to give her on the trade-in. And see what cars Carmax might have but she might be interested in so we’ll see what she says.
892	July 11, 2019 10:25PM	marcogallo1986	They live 40 something minutes from Albany so works out good for them. Story to be continued in here.
893	July 11, 2019 11:15PM	28firefighter	"I took an hour today and shot over to my local VW dealer to test drive a GLI. It was a Black 2019 GLI Autobahn 6 speed. To be respectful I made an appointment at an off time and off day of the week mid month. The guy was thrilled to have some company and something to do and i didn’t feel bad about taking his time.

Initial impressions from the exterior are that it’s very conservative looking with just enough flare to remind you it’s a sport model. It is very much reminiscent of an A4. Its also a perfect size for me - not a boat but also plenty of room, mostly in the backseat where it’s most important for a young family to be able to fit large car seats.

The interior is a bit of a mixed bag. From the driver’s seat, it’s perfect. Everything you touch is soft touch materials and the plastic points are well disguised. The heated and cooled seats are well bolstered and very easy to comfortable in. All of the controls are within easy reach and very familiar VW fare. The digital cockpit is a nice high-end touch and easy on the eyes, though given that the top trim doesn’t have navigation in the US, it feels a little unnecessary. The backseat is spacious and plenty roomy, but that’s about as good as it gets. Every surface in the back is hard plastic and as previously mentioned, no rear air vents. Just weird cost cutting.

I’ll give my thoughts on the drive a little later (it’s almost time for school pick up). It will come as no surprise that I loved it - it feels just like my GTI.

To be continued."
894	July 12, 2019 2:46AM	qbrozen	Nah, not that Commander. I can't seem to find any pics that match up. The chrome strip is the defining feature. The Grand Commander would have been a possibility, too, but that chrome strip is missing.
895	July 12, 2019 2:55AM	qbrozen	"I suppose its possible someone could swap out the chrome shown here for on that says ""Grand ..."" although I don't know why they would. And I definitely don't recall seeing handles on the C pillars."
896	July 12, 2019 3:26AM	28firefighter	"Ok. So driving impressions.

It drives and handles almost exactly the same as my GTI did, except a tiny bit quicker. Very little turbo lag, great pull through the rev range, and a responsive throttle. The fake noise from the soundaktor is annoying.

The suspension is stiff but well balanced in sport mode. In a baffling choice, DCC is not available in the 2019 Autobahn but not in the 35th anniversary edition. Something I hope they rectify in the 2020 Autobahn. Steering is responsive and tight. Plus the steering wheel just feels nice.

The manual is a dream relative to the Viggen. Very light clutch with a nice spring action to it - you can barely feel it engage. The shifter has throws a bit longer than I expected but still shorter than the Viggen and it shifts like butter.

My biggest complaint with the GTI DSG is that in “normal” mode, it felt like it was upshifting just too quickly and in sport mode it would hold the gears too long. Being able to do it myself in a proper manual was quite nice. Yes, the DSG is technically faster but...

Overall, despite its shortcomings in cost cutting, it felt like coming home. Is it a BMW or Acura? No. But at $4500 off plus my $500 partner rebate, it makes a $30k Autobahn $25k + TTL. A bargain, IMO. Sets a very high bar."
897	July 12, 2019 3:56AM	marcogallo1986	@ 28 firefighter nice on your impressions of the new Jetta.
898	July 12, 2019 11:04AM	ab348	You see that frequently in mainstream brands. To be fair, how often does the rear seat get used, and by whom? Answers would typically be rarely, and by kids, so there is little to be gained by trimming it and adding features that match the front. Rear vents are nice but in reality it isn't a minivan and cold or hot air will get back there pretty quick.
899	July 12, 2019 11:48AM	sda	I understand though don’t prefer the back seat area being trimmed out significantly cheaper with less soft touch touch surfaces than the front. It doesn’t take too much to provide ac vents to the rear. Extend a tube from the front heat/ac ducting through the center console and provide a vent. The rear ac vent makes a nice difference, especially for us in warmer climates. Front passengers don’t have to redirect their vents to the rear. Rear ac vents and a sunroof were the deciding factor when I bought the EX over the Sport Accord.
900	July 12, 2019 1:49PM	ab348	All those things are possible if you want to pay a bit more for a more premium vehicle. You just need to decide if it is worth it or more of a nice-to-have. There is no free lunch.
901	July 12, 2019 2:03PM	marcogallo1986	Agree with all of the above everyone, and happy Friday everybody, enjoy the day and have a good weekend all. Anyone doing any car shopping this weekend?
902	July 12, 2019 2:25PM	28firefighter	"The plastic in the rear is not enough to dissuade me as long as it doesn't rattle. If the panels are tight, it looks nice, and doesn't rattle, I'm good.

The vents thing just seems stupid. The center console unit they put in even looks like it was designed to have a vent there. Even the GTI had them. I'll be curious to see if the complaining I've seen on the interweb brings them back for 2020 along with DCC on the Autobahn."
903	July 12, 2019 2:46PM	pensfan83	Nice reviews! Your experience with the shift action sounds similar to how I felt about my A4.
904	July 12, 2019 6:10PM	xwesx	"28, what is ""DCC?"" It's not triggering my AAD (automatic acronym decoder)."
905	July 12, 2019 6:13PM	Michaell	"Google is your friend....

Dynamic Chassis Control

https://www.volkswagen.co.uk/technology/braking-and-stability-systems/dcc"
906	July 12, 2019 6:16PM	xwesx	Ah, thanks. I don't bother with trying to look up acronyms anymore, as there are about 92,000,000 options per acronym out there, which means rabbit hole, etc., and I just don't have time for that.
907	July 12, 2019 6:34PM	28firefighter	Sorry - it's VW's version of adaptive dampers. Available on the Golf R and now on the middle trim GLI.
908	July 12, 2019 6:47PM	tjc78	Oh, I actually thought it was Dynamic Cruise Control (or laser cruise)
909	July 12, 2019 6:55PM	28firefighter	That is usually called ACC (Adaptive Cruise Control).
910	July 12, 2019 8:55PM	corvette	@28firefighter, thanks for the review of the new GLI! I agree about the Sport mode of the DSG - the one in my 2013 GLI felt like it just kept the car in one gear lower than it would normally be in Drive.
911	July 12, 2019 9:02PM	laurasdada	"Check engine light came on last night in the XF. Code reads an issue with the EVAP system, probably not the gas cap. Hopefully only a couple hundred dollar fix. Of course, as everybody knows, it's cheaper to just buy a new car than sink money into an old one. Right?

Stupid college tuition..."
912	July 12, 2019 9:13PM	xwesx	"While on the topic of maintenance, I had this brilliant idea that I would replace the transmission fluid in my Q7.

The manual claims ""lifetime"" for it, no servicing, but it seems like an awfully big gamble to pit a $10,000 transmission against a $300 fluid change. With 85,000 miles on the vehicle, I figured it was a good time.

The problem is, with the unit not intended for service, it was a hella-PITA to do the job without specialized equipment. The good news is that I'm rather creative, so I was able to cobble together about $20 worth of parts and pieces to fashion my own fluid pump to quickly, securely, and cleanly add the new fluid to the transmission. All told, I probably spent four hours on the job, but I think it was worth it considering the amount of metallic goo in the bottom of the pan. VAG built it with a large perimeter magnetic area to hold that stuff, but I'm not sure it could have gone more than another 20-30,000 miles worth of accumulation before the magnetic field was weak enough on new material to allow it to start circulating through the fluid. Now that it is reset to zero miles, it should be ""lifetime"" for all practical purposes THIS time around!"
913	July 12, 2019 10:07PM	corvette	@xwesx I thought you were selling the Q7?
914	July 13, 2019 1:02AM	xwesx	Yep, fully plan to do so. Still need to maintain it in the meantime!
915	July 13, 2019 1:05AM	andres3	"The rear seat can be seen from many angles and positions.

Why have rear seats at all if they don't match or fit the car? Get a 2-seater then!

You've never been in a hot climate if you think rear vents are optional in 2019, LOL!"
916	July 13, 2019 12:11PM	sda	"m
28firefighter said:
The plastic in the rear is not enough to dissuade me as long as it doesn't rattle. If the panels are tight, it looks nice, and doesn't rattle, I'm good.

The vents thing just seems stupid. The center console unit they put in even looks like it was designed to have a vent there. Even the GTI had them. I'll be curious to see if the complaining I've seen on the interweb brings them back for 2020 along with DCC on the Autobahn.
Motor Week did a test drive of the GLI 35 Anniversary Edition and loved it."
917	July 13, 2019 1:54PM	marcogallo1986	@zwest. Nice I’m doing the transmission fluid change on your to seven, question flush right and it has the ball where you could insert the new fluid in the bowl we could remove the old fluid right this is supposedly not serviceable which is not good you did it for $300 fluid change beats a $10,000 transmission anytime. A lot of them today or in surgeon supposedly serviceable anymore but they really are in reality. Just a lot of people don’t know any better just to just be like OK this lifetime on poor people like us all in here. Question you did a flush this time right Did you drop the pan and change the filter to, or no
918	July 13, 2019 1:57PM	marcogallo1986	Didn’t mention in here but Thursday morning had to go meet with this company that I’m doing well starting to do Commission work for, but anyway my friend wasn’t able to go with me and I wanted to get things moving so I went myself guess what came to get me the Lyft driver had a Tesla model three, I was talking to him about it he was probably younger than me and I’m 32 he just got it the month before. But he is the son of a local big Bakery chain around here, well they used to be bigger, one location burn down about two months ago and they’re finally starting to rebuild that, I have one other location so they’re not as big as they used to be. And he’s told me he’s finishing up business school. Roads good actually liked it better than I thought I would and I was in it for over a little over 20 minutes even on the highways and stuff too. DC worked great on materials in the back felt good to me. Can’t say for the front, just thought I’d share with you all thinking about it last night I totally forgot to mention it in here.
919	July 13, 2019 2:34PM	roadburner	My bride is encouraging me to get a two seater. The key is landing on something I want.
920	July 13, 2019 2:36PM	28firefighter	Isn’t the 2er a two seater?
921	July 13, 2019 4:38PM	corvette	For all intents and purposes, I would say so...
922	July 13, 2019 6:56PM	kyfdx	It’s a pain to get in and out, but not terrible, once you get into the back seat (from my experience)
923	July 13, 2019 7:27PM	roadburner	Exactly.
924	July 13, 2019 8:41PM	pensfan83	"Pretty crazy how these pics got leaked.

https://jalopnik.com/heres-the-2021-acura-mdx-and-tlx-way-before-youre-suppo-1836309374"
925	July 13, 2019 8:47PM	28firefighter	Someone from development is getting a talking to...
926	July 13, 2019 8:53PM	stickguy	RB, you have a motorcycle. that should qualify as 2 seater.
927	July 13, 2019 9:02PM	stickguy	"for those following along on the great house remodel project, big progress so far this weekend. Yesterday got the final coat of pain on the main living areas. very glad to be done painting (just touch up left, will do that after the floor refinishing happens.).

Today, installed the wire shelves in the main bedroom closet, and got the entire kitchen floor (nasty wood) ripped out, all cleaned up and cat pee corner treated, rolled out underlayment pad and got the first row of snap together vinyl tiles laid. then I was too gassed to continue so called it a day. But even better, electrician came and finished the big projects (main line into the house to a new meter), and put in new box for the new light and cleaned up an outlet in the bathroom, and installed a new dining room light (that wiring was odd). Also replaced a few switches while he was at it. so the place is slowly being modernized. and smelling way less stinky!

tomorrow, finish installing the rest of the kitchen floor, then get the new vanity and faucet installed, and my big projects will be done. just some smaller odd jobs left (caulking, stuff like that). The end, might be in sight!"
928	July 13, 2019 9:03PM	fintail	6 window sedan, upkick at the rear beltline, leering eyes, huge grille - never seen that before!
929	July 13, 2019 9:23PM	suydam	Wow! Hopefully it smells better now.
930	July 13, 2019 9:59PM	xwesx	I did not flush, I simply did drain/fill including dropping the pan and replacing the filter and seals. Everything I read specifically stated to NOT flush the 8ZF transmission. Happily, the fluid in there looked very nice; a little dark, but still distinctly red with no hint of burn. I think the primary need for changing is just to clear out the accumulation of normal wear metals to ensure continued effectiveness of both the magnetic pan and the filter.
931	July 13, 2019 11:18PM	ab348	"From the ""Angry Transformers"" School of Automotive Design."
932	July 13, 2019 11:45PM	marcogallo1986	@zwest. Nice I’m just dropping the pan and changing the fluid in it and the filter only, that’s a think most of them now so they don’t flush anymore. That’s what I told him to do for me on my 61 Thunderbird I said don’t will flush and the guys like it doesn’t matter could do both I said no so we did that for me I hope I wasn’t there. Back in December also last year or two years ago I just drain the coolant and put fresh in no flush anything like that and it’s green and fine from what people tell me. Have to do a oil change again soon, last one was done In December due again. There’s always been a few oil leaks I’ve had another got worse since the car is actually being used probably for change transmission lines to, there’s some fluid leaking out to not severe yet but will have to be addressed soon.
933	July 13, 2019 11:46PM	marcogallo1986	Only thing I haven’t touched is the brake fluid it’s black so go to change that to no flush. Just drain it out of the reservoir and put fresh what do you think about that. And then it will circulate new system to new fluid.
934	July 14, 2019 1:01AM	corvette	@marcogallo1986, unlike other automotive fluids, brake fluid does not naturally recirculate since brake lines do not loop. I’d recommend flushing the system.
935	July 14, 2019 1:59AM	xwesx	"Agreed with Corvette. This is not a recirculating system, so the only way new fluid is getting down there is through a leak, plus natural osmosis of contaminants (such as water) through the lines. I have a MityVac tool (similar to this: https://www.amazon.com/MV8000-Automotive-Tune-up-Brake-Bleeding/dp/B00265M9SS) that makes the work fast and simple. I just connect the vacuum system up to the first wheel bleeder, put some vacuum on it, open the bleeder, then draw out about half a cup (4oz). Once I have this much out, reservoir is usually fairly low, so I take the new fluid bottle, put an adapter cap on it (comes with kit), invert it in the reservoir, then go back to bleeding. Once the fluid runs clear, I shut the bleeder and move on to the next wheel. My order is longest to shortest, which in most vehicles is: Rear Right, Rear Left, Front Right, Front Left. ABS systems can change the order of length somewhat, but really it is just a matter of preference. Once fluid runs clear in all wheels (much faster for last three than for first), you have fully flushed it and ready to go for next three years (or less, depending on environment).

For most of my auto transmissions, I flush the fluid by pulling the return hose from the radiator, adding a clear stub hose and place that in an empty gallon container, then place the return line in a gallon container with fresh fluid. Start the car and let it pump as you run it through the gears. I have to stop for each gallon swap out (it's fairly fast), but usually 2-3 gallons and you flushed the old stuff out (which is noticeable as dark red or brown fluid vs. bright red fluid). Again, the only reason I did not do this exact technique on the Q7 was because of its design (I had to pull the pan as noted previously) and universal advice to not flush the 8ZF or 6ZF VAG transmissions.

Another fluid often overlooked is power steering. This is another easy one to do: Pull the low pressure return hose off the reservoir (usually it comes in at upper end of reservoir, which is desirable; if you have a design that puts it in at the bottom, take a small section of hose, pinch the end by folding and securing with tape, hose clamp, zip tie, etc, and put it over the connector for the low pressure return). Then, add a stub of hose to the end of this (if needed) and route it to an empty container. Get a new container of fluid ready, turn the key to an unlocked position (acc or on, depending on vehicle, but do not start the engine), and turn the wheel from lock to lock (slowly) while another person adds fluid to the reservoir as it drains out. Once the fluid is bright red / clear/ etc. depending on required PS fluid, you're fully flushed and then just put it back together and top off the tank per indicators.

Finally, differential and transfer case: Again, often overlooked but easy to change. Usually there will be a fill hole and a drain hole. Always pull the plug on the FILL hole first (as they can often be a real PITA to remove, and you don't want to drain without knowing you can fill later). If an older model, like your T-Bird, it probably does not have a drain hole, so you need to remove the cover and replace the gasket afterward. Still easy, just be ready for more of a mess on the drain end of things. For re-fill, I HIGHLY recommend easy-fill pouches. Amsoil came out with these a couple years ago or so, so I don't know if other manufacturers are using them yet, but they make the job so simple I have to wonder why... WHY were these not in use decades ago?!"
936	July 14, 2019 6:40AM	andres3	"PUNCH

CPO 2015 Audi A4 quattro 8-speed with tech and premium packages, including B&O Audio.

Midnight Blue Metallic (very dark blue). Tan/Beige/Brown interior leather and headliner, aluminum accents (as opposed to wood which is popular and good match in beige interior cars, but I don't mind the aluminum.

16,4XX miles for just under $22K, $24,090 out the door.

9.5 out of 10 condition, easily and solid. Brand new rotors and pads (sat too long I guess since so low mileage for 4 year old car).

The CPO is only good till January 2020, but that's good enough for me to work the kinks out."
937	July 14, 2019 10:12AM	omarman	"Midnight Blue Metallic (very dark blue). Tan/Beige/Brown interior leather and headliner, aluminum accents...
Congrats! Really like the color combo."
938	July 14, 2019 10:45AM	tjc78	Congrats. Great color combo.
939	July 14, 2019 12:29PM	sda	I love the color and equipment of your A4! I assume it is an Audi CPO? If so you have unlimited mileage until 2020, which is great. You can drive it as much as you’d like worry free. Congrats!
940	July 14, 2019 1:05PM	tjc78	"@andres3
Is this car to replace the maturing lease on your Kia?"
941	July 14, 2019 1:08PM	tjc78	"Mom keeps talking about replacing the RAV4 with an Escape. I’ve never ridden or driven one. Thoughts from the group?

I *think* it’s a little long in the tooth and wondering if (as much as I hate it) the new RAV4 may be the better choice."
942	July 14, 2019 1:29PM	tjc78	"Talking to myself.... so the 2020 is a new design. She is due back Dec 1, so that actually works out perfectly.

Just worked out a few sample builds and leases on the 2019. Doesn’t work out to be that great a deal.

Using a local dealers “one price” model (the one near you @stickguy) the lease on a 32K MSRP worked out to be $389 with 2K OOP. Um, no."
943	July 14, 2019 1:36PM	marcogallo1986	@wezest and at @ corvette. Agreed on the break sister will do an flush. On that!
944	July 14, 2019 1:37PM	marcogallo1986	@zwest thank you for all of the info above!
945	July 14, 2019 2:48PM	28firefighter	"We had a 2015 Escape Titanium. Very meh.

Was a cheap lease though - $290/month with $1k OOP for 24 months."
946	July 14, 2019 3:13PM	carnaught	Congrats @andres3. Son has the same color combo on his A4.
947	July 14, 2019 3:27PM	28firefighter	Congrats, @andres3. How are you going to do with the 2.0T 4 vs the 3.0TT 6 in the S4?
948	July 14, 2019 4:17PM	marcogallo1986	@ Andre’s three, congratulations on the punch of your new ride nice color combo to love it that would be my second choice next to read which would be my first.
949	July 14, 2019 4:47PM	nyccarguy	Congrats! Pics please! Enjoy!
950	July 14, 2019 5:34PM	laurasdada	Congrats, Andres. Great color combo!
951	July 14, 2019 5:51PM	28firefighter	"Parenting achievement unlocked. Sam has been helping me wash the cars recently on the weekend.

Today when we finished he came up to me and said “I like washing cars with you, Daddy.” Cue heart melting."
